Solicitante,Operador Responsável,URL,Ticket,Status,Data da solicitação,Abertura McAfee,Conclusão
 f2375528,C1275547, vilaportovinhos.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f6426084,C1275547, passivar.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 F9276456,C1275547, www.paocristal.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f3548957,C1275547, cookiepisca.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f7120701,C1275547, www.funcaesetfi.org,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f8368998,C1275547, lotustower.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 F6779945,C1275547, www.nativabuzios.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f5922049,C1275547, sgp.muut.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f1770259,C1275547, www.jiantan.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 F8501702,C1275547, hubfloripa.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 F8343818,C1275547, 0.0.0.208,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f8037257,C1275547, kopenhagem.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f3714281,C1275547, rtdpjmoc.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f6015090,C1275547, newyorktransfer.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f5075219,C1275547, bbpontospremiados.com,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f0726977,C1275547, sosimular.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f6322987,C1275547, sosimular.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f2632076,C1275547, ciansp.gvcloud.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f6172488,C1275547, atualizei.co,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f0169514,C1275547, polofpl.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f2419112,C1275547, www.mazzottiimobiliaria.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f0145939,C1275547, cpmfozdoiguacu.processoclassificatoriocpm.com.br,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f0743261,C1275547, store.ogrupoprimo.com,2734424,Concluido,22/12/2023,23/12/2023,27/12/2023
 f0431798,C1297691, saaeitajuipe.com.br,2734154,Concluido,21/12/2023,22/12/2023,28/12/2023
 f9550438,C1297691, bsmsrch.com,2734155,Concluido,21/12/2023,22/12/2023,28/12/2023
 f8509121,C1297691, www.qualtrics.com.br,2734156,Concluido,21/12/2023,22/12/2023,28/12/2023
 f0723039,C1297691, www.chavantes.com.br,2734158,Concluido,21/12/2023,22/12/2023,28/12/2023
 f0724198,C1297691, www.bydmclartymaia.com.br,2734159,Concluido,21/12/2023,22/12/2023,28/12/2023
 f7168779,C1275547, tamori.co,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f6324877,C1297691, cau-br.infrabr.cloud,2734161,Concluido,21/12/2023,22/12/2023,28/12/2023
 f2971376,C1297691, www.lindosoearaujo.com.br,2734163,Concluido,21/12/2023,22/12/2023,28/12/2023
 C1298309,C1297691, 172.48.66.242,2734164,Concluido,21/12/2023,22/12/2023,28/12/2023
 f3797141,C1297691, www.banco360.com,2734165,Concluido,21/12/2023,22/12/2023,28/12/2023
 F4921158,C1297691, gruposmartcapital.com.br,2734166,Concluido,21/12/2023,22/12/2023,28/12/2023
 f7168779,C1275547, tamori.co,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f3701539,C1275547, www.1898risingglen.com,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f8440992,C1275547, www.loucopormantos.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 F3547566,C1275547, magalu.cloud,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f3135245,C1275547, www.grupoalertaweb.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f3135245,C1275547, www.grupoalertaweb.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f0821314,C1275547, mixapp.public.files.premix.app.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f4262349,C1275547, portal.icadonline.com.br,2735554,Concluido,21/12/2023,27/12/2023,28/12/2023
 f3135245,C1275547, corpvs.stgsites.dev.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f2550706,C1275547, energia-2via-cpfjl.online,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 F2258969,C1275547, epocacontabilidade.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 F6321267,C1275547, www.apoio-bb.com,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f0720630,C1275547, bapirestaurante.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f8783662,C1275547, www.onmobility.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f2550706,C1275547, energia-2via-cpfjl.online,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f8632479,C1275547, www.paulmaggs.com,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f4535118,C1275547, paradoxacademy.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f2327827,C1275547, campofertiladubos.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f9557009,C1275547, laroche.digital,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f8527941,C1275547, www.santistaexperience.com,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f6013886,C1275547, innovedentalconcept.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 C1297791,C1275547, www.koisademenina.com.br,2734424,Concluido,21/12/2023,23/12/2023,27/12/2023
 f2086261,C1275547, www.eduardoseabra.com,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f3935539,C1275547, www.casajuppa.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f8368960,C1275547, gptonedge.com,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f6782487,C1275547, kssports23.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f1383589,C1275547, cm.cloudpjd.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f0427513,C1275547, yopen.pro,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f0427513,C1275547, yopen.pro,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f3207577,C1275547, 138.255.48.94,2733332,Improcedente,20/12/2023,,27/12/2023
 f4416299,C1275547, tl56v4gr.castillpielnoviasyceremonia.es,2733332,Improcedente,20/12/2023,,27/12/2023
 f0720745,C1275547, 192.140.120.240,2733332,Improcedente,20/12/2023,,27/12/2023
 f6630697,C1275547, falcaogrupodeapoio.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f7109354,C1275547, www.investordayoc.com,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f7664727,C1275547, www.anafontouraimoveis.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f7336415,C1275547, 179.124.248.16,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f2606939,C1275547, 200.24.116.147,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f4262349,C1275547, portal.icadonline.com.br,2735554,Concluido,20/12/2023,27/12/2023,28/12/2023
 f3207263,C1275547, vitador.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f6323911,C1275547, www.canalhistory.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f9117699,C1275547, jaboatao.provadevida.app.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 F3525355,C1275547, www.correiosexpress.online,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 F5112359,C1275547, sysparking.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f0740996,C1275547, simulador.cresolconsorcios.coop.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f8771888,C1275547, www.lojamaeto.com,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f6797693,C1275547, mtlocacoes.com.br,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 f6768468,C1275547, redisjson.io,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 F8527593,C1338930, 0.0.0.0,,Improcedente,20/12/2023,,12/01/2024
 f6323099,C1275547, finominal.com,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 A1049996,C1275547, devsemfronteiras.com,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 F8527597,C1275547, dnmc.in,2733332,Concluido,20/12/2023,21/12/2023,27/12/2023
 C1164831,C1320231, www.skynetlabs.com.br,2732892,Concluido,19/12/2023,20/12/2023,28/12/2023
 f8028697,C1320231, www.mlarempreendimentos.com.br,2732819,Improcedente,19/12/2023,,28/12/2023
 f1146398,C1320231, comunidadecontabilbrasil.com,2732869,Concluido,19/12/2023,20/12/2023,28/12/2023
 f7477779,C1320231, acesso.msalso.com,2732874,Concluido,19/12/2023,20/12/2023,28/12/2023
 f7477779,C1320231, acesso.msalso.com,2732874,Concluido,19/12/2023,20/12/2023,28/12/2023
 F9457771,C1320231, www.ciadocacau.com.br,2732871,Concluido,19/12/2023,20/12/2023,28/12/2023
 f7477779,C1320231, acesso.msalso.com,2732874,Concluido,19/12/2023,20/12/2023,28/12/2023
 f6073240,C1320231, proconcaxias.com.br,2732872,Concluido,19/12/2023,20/12/2023,28/12/2023
 f3878106,C1320231, 45.177.240.40,2732873,Concluido,19/12/2023,20/12/2023,28/12/2023
 f7477779,C1320231, acesso.msalso.com,2732874,Concluido,19/12/2023,20/12/2023,28/12/2023
 F5115951,C1320231, stage.mcsrcteststore.com,2732885,Concluido,19/12/2023,20/12/2023,28/12/2023
 f6001922,C1320231, 15rcpnrj.com.br,2732888,Concluido,19/12/2023,20/12/2023,28/12/2023
 f3231239,C1320231, www.deltabricolagem.com,2732890,Concluido,19/12/2023,20/12/2023,28/12/2023
 F0724258,C1320231, abacatebrindes.com,2732894,Concluido,19/12/2023,20/12/2023,28/12/2023
 f6467318,C1320231, app.ftechapp.com.br,2732899,Concluido,19/12/2023,20/12/2023,28/12/2023
 f9368805,C1320231, 179.127.25.165,2732901,Concluido,19/12/2023,20/12/2023,28/12/2023
 F2258515,C1275547, 33.136.3.120,2733332,Concluido,19/12/2023,21/12/2023,27/12/2023
 f2255451,C1275547, www.lojafutpalestra.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f6740896,C1275547, criolipoliseemblumenau.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f9920217,C1275547, resultados.alcordiagnostico.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f0503215,C1275547, resultadosprevencao.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f9837672,C1275547, 201.49.166.127,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f1677178,C1275547, bartana.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f6336956,C1275547, oswaldocruz-lab.net.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f6330654,C1320231, skytex.com.br,2734191,Concluido,19/12/2023,22/12/2023,28/12/2023
 f2347859,C1275547, www.caveonline.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f4685169,C1275547, ministeriodotrabalho.net,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f8440992,C1275547, loucopormantos.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f2971712,C1275547, lcpolimeros.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f2971712,C1275547, lcpolimeros.com.br,2734424,Concluido,19/12/2023,23/12/2023,27/12/2023
 f4262349,C1275547, portal.icadonline.com.br,2735554,Concluido,19/12/2023,27/12/2023,28/12/2023
 f0010021,C1320231, www.standardwebhooks.com,2734185,Concluido,19/12/2023,22/12/2023,28/12/2023
 C1337332,C1320231, lllbet.com.br,2734186,Concluido,19/12/2023,22/12/2023,28/12/2023
 f6740896,C1320231, skytex.com.br,2734191,Concluido,19/12/2023,22/12/2023,28/12/2023
 f6740896,C1320231, skytex.com.br,2734191,Concluido,19/12/2023,22/12/2023,28/12/2023
 f4560923,C1320231, www.faculdaderealiza.com.br,2734196,Concluido,19/12/2023,22/12/2023,28/12/2023
 f8628905,C1320231, segmais.net,2734193,Concluido,19/12/2023,22/12/2023,28/12/2023
 f6748499,C1320231, sinlink.sindiclubessp.com.br,2734194,Concluido,19/12/2023,22/12/2023,28/12/2023
 f6541679,C1320231, reabilitaunb.com.br,2734195,Concluido,19/12/2023,22/12/2023,28/12/2023
 f4560923,C1320231, www.faculdaderealiza.com.br,2734196,Concluido,19/12/2023,22/12/2023,28/12/2023
 f4560923,C1320231, www.faculdaderealiza.com.br,2734196,Concluido,19/12/2023,22/12/2023,28/12/2023
 F3544386,C1320231, inspireacademy.com.br,2734197,Concluido,19/12/2023,22/12/2023,28/12/2023
 f6770950,C1320231, maisnotebook.com.br,2734198,Concluido,19/12/2023,22/12/2023,28/12/2023
 f0743026,C1320231, lejonautoservico.com.br,2734199,Concluido,19/12/2023,22/12/2023,28/12/2023
 f6076553,C1320231, www.pontosdeveraobbseguros.com.br,2734174,Concluido,19/12/2023,22/12/2023,28/12/2023
 f9342536,C1320231, www.pontosdeveraobbseguros.com.br,2734174,Concluido,19/12/2023,22/12/2023,28/12/2023
 f8720337,C1320231, www.pontosdeveraobbseguros.com.br,2734174,Concluido,19/12/2023,22/12/2023,28/12/2023
 f1693776,C1320231, www.casaraodaodin.com.br,2734171,Concluido,19/12/2023,22/12/2023,28/12/2023
 f9174963,C1320231, 177.222.217.130,2734172,Concluido,19/12/2023,22/12/2023,28/12/2023
 f2222184,C1320231, www.pontosdeveraobbseguros.com.br,2734174,Concluido,19/12/2023,22/12/2023,28/12/2023
 F1704843,C1320231, www.pontosdeveraobbseguros.com.br,2734174,Concluido,19/12/2023,22/12/2023,28/12/2023
 F8217929,C1320231, pmdaisy.com,2734179,Concluido,19/12/2023,22/12/2023,28/12/2023
 f8369895,C1251087, 0.0.192.134,2732281,Improcedente,18/12/2023,19/12/2023,20/12/2023
 f8528126,C1251087, adium.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f6263892,C1251087, intisnuvem.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 F9301478,C1251087, [2801,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f2844474,C1251087, intrabb.com,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 F6321802,C1251087, www.3protestocg.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f7299417,C1251087, www.cursinhosimples.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f4682530,C1251087, goias-detran.com,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f3165908,C1251087, www.ferreirapet.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f6878582,C1251087, www.cabb.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f6608104,C1251087, 187.60.46.90,2732281,Improcedente,18/12/2023,19/12/2023,20/12/2023
 f8610748,C1251087, dynamicsbebidas.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f6771232,C1251087, www.altovaletrailer.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f6608104,C1251087, 187.60.46.90,2732281,Improcedente,18/12/2023,19/12/2023,20/12/2023
 f0655419,C1251087, smashinlogo.com,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f2735719,C1251087, midiasigns.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 F3881094,C1251087, elevortho.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 F5767421,C1251087, 62.144.0.175,2732281,Improcedente,18/12/2023,19/12/2023,20/12/2023
 f6813069,C1251087, www.zontimoveis.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f7069578,C1251087, seminovosch.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f8712919,C1251087, strada.log.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f5498679,C1251087, lincolnimoveislinhares.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f5498679,C1251087, www.icasaimoveislinhares.com.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 F7049448,C1251087, mailkeegzrbu.wisefoxy.cfd,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f1728819,C1251087, fadami.tmp.br,2732281,Concluido,18/12/2023,19/12/2023,20/12/2023
 f6810841,C1251087, www.acifempregos.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f8657268,C1251087, www.lshouse.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f8953361,C1251087, docs.iambic.org,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 F8421834,C1251087, www.ippsmt.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 F8421834,C1251087, www.ippsmt.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 F0640543,C1251087, ibdmdireitomilitar.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f6845074,C1251087, meiportalfederal.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f0722867,C1251087, folharegionalnet.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f2259246,C1251087, 177.73.117.37,2732281,Improcedente,18/12/2023,19/12/2023,21/12/2023
 f2259246,C1251087, 177.73.117.37,2732281,Improcedente,18/12/2023,19/12/2023,21/12/2023
 f4957107,C1251087, www.afonsobragaadvogados.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 F1916152,C1251087, xingupraiaclube.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f3159460,C1251087, accordous.digital,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f7069578,C1251087, seminovosch.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f8789859,C1251087, azuradigital.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f8527844,C1251087, dhalimentos.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 C1164831,C1251087, hellbot.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f2255332,C1251087, neresbarbearia.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f4462699,C1251087, ninoleone.com,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f1524219,C1251087, www.genpromo.com.br,2732281,Concluido,18/12/2023,19/12/2023,21/12/2023
 f9343118,C1320231, www.goldendecor.com.br,2731267,Concluido,15/12/2023,16/12/2023,28/12/2023
 f3298137,C1323537, veusquick.com.br,2731345,Concluido,15/12/2023,17/12/2023,17/12/2023
 f4733636,C1323537, loteriagringa.com.br,2731346,Concluido,15/12/2023,17/12/2023,17/12/2023
 f4347899,C1323537, torreforteparaty.com.br,2731347,Concluido,15/12/2023,17/12/2023,17/12/2023
 f9150399,C1323537, consulta-saldo-2023.com,2731349,Concluido,15/12/2023,17/12/2023,17/12/2023
 f9150399,C1323537, consulta-saldo-2023.com,2731349,Concluido,15/12/2023,17/12/2023,17/12/2023
 F4471779,C1323537, aconchegocuidadores.com.br,2731351,Concluido,15/12/2023,17/12/2023,28/12/2023
 f3569099,C1323537, www.cequipmaquinas.com.br,2731352,Concluido,15/12/2023,17/12/2023,28/12/2023
 f3206940,C1323537, iuna.essencialbpms.com.br,2731356,Concluido,15/12/2023,17/12/2023,28/12/2023
 f1725573,C1323537, www.consistmfo.com.br,2731358,Concluido,15/12/2023,17/12/2023,28/12/2023
 f7411479,C1323537, www.geamb.com.br,2731359,Concluido,15/12/2023,17/12/2023,28/12/2023
 f9899939,C1323537, arspeed.com.br,2731360,Concluido,15/12/2023,17/12/2023,28/12/2023
 f1195754,C1323537, www.mariacristo.com.br,2731361,Concluido,15/12/2023,17/12/2023,28/12/2023
 f8605001,C1323537, www.simtetaxi-sp.com.br,2731362,Concluido,15/12/2023,17/12/2023,28/12/2023
 f6770922,C1323537, 187.85.164.249,2731363,Concluido,15/12/2023,17/12/2023,28/12/2023
 f0738058,C1323537, www.econtainersembalagens.com.br,2731364,Concluido,15/12/2023,17/12/2023,28/12/2023
 f6784873,C1323537, 200.144.255.59,2731365,Concluido,15/12/2023,17/12/2023,28/12/2023
 f6748499,C1323537, www.stanferindustria.com.br,2731380,Concluido,15/12/2023,17/12/2023,28/12/2023
 f6768771,C1323537, www.pandasburguer.com.br,2731381,Concluido,15/12/2023,17/12/2023,28/12/2023
 f1022524,C1323537, camaravarzeagrande.com.br,2731382,Concluido,15/12/2023,17/12/2023,28/12/2023
 f4575039,C1323537, mcocbrasil.com.br,2731383,Concluido,15/12/2023,17/12/2023,28/12/2023
 f8528126,C1323537, frotanews.com.br,2731384,Concluido,15/12/2023,17/12/2023,28/12/2023
 f0740837,C1323537, ab1212.com,2731385,Concluido,15/12/2023,17/12/2023,28/12/2023
 F9342384,C1323537, 168.227.66.30,2731386,Concluido,15/12/2023,17/12/2023,28/12/2023
 f9843163,C1323537, www.cartorioimbe.com.br,2731387,Concluido,15/12/2023,17/12/2023,28/12/2023
 F6015396,C1323537, whats-api.monteiro.page,2731388,Concluido,15/12/2023,17/12/2023,28/12/2023
 F7078508,C1323537, usenumo.com.br,2731389,Concluido,15/12/2023,17/12/2023,28/12/2023
 f9329292,C1323537, clinilabibitinga.com.br,2731391,Concluido,15/12/2023,17/12/2023,28/12/2023
 f0281079,C1323537, periciaspbh.com.br,2731392,Concluido,15/12/2023,17/12/2023,28/12/2023
 f3297759,C1323537, www.pitayas.agr.br,2731393,Concluido,15/12/2023,17/12/2023,28/12/2023
 f8421839,C1323537, 152.67.34.40,2731395,Concluido,15/12/2023,17/12/2023,28/12/2023
 f6787096,C1323537, mulherespretasfinancas.com.br,2731396,Concluido,15/12/2023,17/12/2023,28/12/2023
 f2190933,C1323537, sanepasevicos.online,2731398,Concluido,15/12/2023,17/12/2023,28/12/2023
 f4682530,C1323537, fiego.com.br,2731399,Concluido,15/12/2023,17/12/2023,28/12/2023
 f4682530,C1323537, fiego.com.br,2731399,Concluido,15/12/2023,17/12/2023,28/12/2023
 f6363849,C1251087, clickcontato.fdcsignature.com.br,2730788,Concluido,14/12/2023,15/12/2023,17/12/2023
 f9343019,C1251087, www.kaluanah.com.br,2732281,Concluido,14/12/2023,19/12/2023,28/12/2023
 f9343019,C1251087, www.kaluanah.com.br,2732281,Concluido,14/12/2023,19/12/2023,28/12/2023
 f1690407,C1251087, mapadosviajantes.com.br,2730788,Concluido,14/12/2023,15/12/2023,17/12/2023
 f3191227,C1251087, www.sejafranqueadomaislaser.com.br,2732281,Concluido,14/12/2023,19/12/2023,28/12/2023
 F2265031,C1251087, southtrade.com.br,2730788,Concluido,14/12/2023,15/12/2023,17/12/2023
 f8945118,C1251087, brandzone.com.br,2732281,Concluido,14/12/2023,19/12/2023,28/12/2023
 f3306757,C1251087, www.hedgepointhub.com.br,2730788,Concluido,14/12/2023,15/12/2023,17/12/2023
 f6263529,C1251087, labanalisepi.com.br,2732281,Concluido,14/12/2023,19/12/2023,28/12/2023
 f8785218,C1251087, mga.net.br,2730788,Concluido,14/12/2023,15/12/2023,17/12/2023
 f8657268,C1271684, www.olirimoveis.com.br,2730654,Concluido,14/12/2023,14/12/2023,28/12/2023
 f2965181,C1271684, pppiparacatuba.com,2730653,Concluido,14/12/2023,14/12/2023,28/12/2023
 f9833116,C1271684, www.2tabluziania.com.br,2730652,Concluido,14/12/2023,14/12/2023,28/12/2023
 f4355179,C1271684, agendar.logvistorias.com.br,2730651,Concluido,14/12/2023,14/12/2023,28/12/2023
 f6809559,C1271684, 15.126.1.181,2730650,Concluido,14/12/2023,14/12/2023,28/12/2023
 f1681239,C1271684, etiquetacorreios.com,2730649,Concluido,14/12/2023,14/12/2023,28/12/2023
 C1327647,C1271684, 200.199.62.218,2730648,Concluido,14/12/2023,14/12/2023,28/12/2023
 f1832581,C1271684, agroexplore.com.br,2730647,Concluido,14/12/2023,14/12/2023,28/12/2023
 f3217727,C1271684, baprado.com.br,2730646,Concluido,14/12/2023,14/12/2023,28/12/2023
 f3262657,C1271684, dtvm.authenticate.com.br,2730646,Concluido,14/12/2023,14/12/2023,28/12/2023
 f7045195,C1271684, www.usitecgba.com.br,2730644,Concluido,14/12/2023,14/12/2023,28/12/2023
 f9183528,C1271684, corp1.unisind.com.br,2730643,Concluido,14/12/2023,14/12/2023,28/12/2023
 f5248278,C1271684, martineliimoveis.com,2730642,Concluido,14/12/2023,14/12/2023,28/12/2023
 f4354679,C1271684, consultehoje.org,2730641,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8942877,C1271684, www.labanalisepi.com.br,2730640,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8501576,C1271684, www.boizito.com.br,2730639,Concluido,14/12/2023,14/12/2023,28/12/2023
 f3546186,C1271684, www.pneusmultrodassia.com.br,2730638,Concluido,14/12/2023,14/12/2023,28/12/2023
 f6270859,C1271684, sdbioenergia.com.br,2730637,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8907731,C1271684, rizzrestaurante.com.br,2730636,Concluido,14/12/2023,14/12/2023,28/12/2023
 f5633639,C1271684, www.viajescminas.com.br,2730634,Concluido,14/12/2023,14/12/2023,28/12/2023
 f4624947,C1271684, www.grandcroissant.com.br,2730632,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8501573,C1271684, www.swfilms.com.br,2730630,Concluido,14/12/2023,14/12/2023,28/12/2023
 f3787444,C1271684, www.w3soft3.com.br,2730624,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8528356,C1271684, www.vivavidaalimentos.com.br,2730620,Concluido,14/12/2023,14/12/2023,28/12/2023
 f1921136,C1271684, detectico.com,2730623,Concluido,14/12/2023,14/12/2023,28/12/2023
 f9457947,C1271684, www.elegantwomensboutique.com.br,2730622,Concluido,14/12/2023,14/12/2023,28/12/2023
 f6206015,C1271684, www.yanmarstore.com.br,2730621,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8528356,C1271684, www.vivavidaalimentos.com.br,2730620,Concluido,14/12/2023,14/12/2023,28/12/2023
 f1765599,C1271684, membros.schweitzer.com.br,2730619,Concluido,14/12/2023,14/12/2023,28/12/2023
 f0437112,C1271684, www.materlabrdo.com.br,2730618,Concluido,14/12/2023,14/12/2023,28/12/2023
 F1775405,C1271684, ogochionline.com.br,2730617,Concluido,14/12/2023,14/12/2023,28/12/2023
 F1775405,C1271684, ogochionline.com.br,2730617,Concluido,14/12/2023,14/12/2023,28/12/2023
 F1775405,C1271684, ogochionline.com.br,2730617,Concluido,14/12/2023,14/12/2023,28/12/2023
 f3154936,C1271684, www.moovjf.com.br,2730616,Concluido,14/12/2023,14/12/2023,28/12/2023
 f8714083,C1271684, www.operaeditora.com.br,2730615,Concluido,13/12/2023,14/12/2023,28/12/2023
 f2064958,C1271684, agronegocios.com.br,2730614,Concluido,13/12/2023,14/12/2023,28/12/2023
 F3543195,C1271684, ivelo.com.br,2730613,Concluido,13/12/2023,14/12/2023,28/12/2023
 f0722947,C1271684, fenp.com.br,2730612,Concluido,13/12/2023,14/12/2023,28/12/2023
